name,iata,icao,lat,lon,country,alt
Dijon Longvic Airport,DIJ,LFSD,47.265831,5.095,France,726
Dikson Airport,DKS,UODD,73.517807,80.379669,Russia,47
Dili Presidente Nicolau Lobato International Airport,DIL,WPDL,-8.54641,125.524803,Timor-Leste (East Timor),25
Dillingham Airport,DLG,PADL,59.044659,-158.505005,United States,82
Dillon Airport,DLN,KDLN,45.255402,-112.553001,United States,5241
Dimapur Airport,DMU,VEMR,25.879816,93.772865,India,485
Dinard Pleurtuit Saint-Malo Airport,DNR,LFRD,48.587769,-2.08,France,219
Dipolog Airport,DPL,RPMG,8.601389,123.334442,Philippines,12
Dire Dawa International Airport,DIR,HADR,9.6247,41.854198,Ethiopia,3829
Diu Airport,DIU,VA1P,20.716667,70.916664,India,31
Divinopolis Airport,DIQ,SNDV,-20.1807,-44.870899,Brazil,2608
Diyarbakır Airport,DIY,LTCC,37.89389,40.201012,Turkey,2251
Djanet Inedbirene Airport,DJG,DAAJ,24.292761,9.452444,Algeria,3169
Djerba Zarzis International Airport,DJE,DTTJ,33.875031,10.77546,Tunisia,19
Djibouti Ambouli International Airport,JIB,HDAM,11.54733,43.159481,Djibouti,49
Dnipro Dnipropetrovsk International Airport,DNK,UKDD,48.35722,35.100552,Ukraine,481
Dodge City Regional Airport,DDC,KDDC,37.763119,-99.965401,United States,2596
Dodoma Airport,DOD,HTDO,-6.17043,35.752571,Tanzania,3637
Doha Hamad International Airport,DOH,OTHH,25.273056,51.608055,Qatar,13
Dole Jura Airport,DLE,LFGJ,47.04277,5.435,France,645
Dolpa Airport,DOP,VNDP,28.985701,82.819099,Nepal,8200
Dominica Douglas Charles Airport,DOM,TDPD,15.54702,-61.299999,Dominica,73
Doncaster Sheffield Airport,DSA,EGCN,53.47472,-1.00444,United Kingdom,55
Donegal Airport,CFN,EIDL,55.044189,-8.341,Ireland,30
Donetsk Sergey Prokofiev International Airport,DOK,UKCC,48.073608,37.739719,Ukraine,791
Dong Hoi Airport,VDH,VVDH,17.514999,106.590553,Vietnam,59
Dongsheng Ordos Ejin Horo Airport,DSN,ZBDS,39.493889,109.862221,China,213
Dongying Shengli Airport,DOY,ZSDY,37.510277,118.784447,China,13
Doomadgee Airport,DMD,YDMG,-17.940001,138.820007,Australia,153
Dortmund Airport,DTM,EDLW,51.518311,7.612242,Germany,425
Dothan Regional Airport,DHN,KDHN,31.321329,-85.4496,United States,400
Douala International Airport,DLA,FKKD,4.006081,9.719481,Cameroon,33
Dourados Airport,DOU,SBDO,-22.202778,-54.925556,Brazil,1503
Doylestown Airport,DYL,KDYL,40.333,-75.122299,United States,394
Drake Bay Airport,DRK,MRDK,8.733333,-83.650002,Costa Rica,13
Dresden Airport,DRS,EDDC,51.132759,13.76716,Germany,755
Dryden Regional Airport,YHD,CYHD,49.831661,-92.744102,Canada,1354
Dubai International Airport,DXB,OMDB,25.252769,55.364441,United Arab Emirates,62
Dubai World Central International Airport,DWC,OMDW,24.88611,55.172222,United Arab Emirates,170
Dubbo City Airport,DBO,YSDU,-32.216599,148.574707,Australia,935
Dublin Airport,DUB,EIDW,53.421379,-6.27,Ireland,242
Dublin New River Valley Airport,PSK,KPSK,37.137222,-80.678612,United States,2105
DuBois Regional Airport,DUJ,KDUJ,41.169998,-78.889999,United States,1817
Dubrovnik Airport,DBV,LDDU,42.561352,18.26824,Croatia,527
Dubuque Regional Airport,DBQ,KDBQ,42.400002,-90.699997,United States,1077
Duluth International Airport,DLH,KDLH,46.842079,-92.193604,United States,1427
Dumaguete City Sibulan Airport,DGT,RPVD,9.333714,123.3004,Philippines,15
Dumai Pinang Kampai Airport,DUM,WIBD,1.609194,101.433502,Indonesia,55
Duncan Halliburton Airport,DUC,KDUC,34.472221,-97.959724,United States,1113
Dundee Airport,DND,EGPN,56.452492,-3.02583,United Kingdom,17
Dunedin International Airport,DUD,NZDN,-45.928001,170.198303,New Zealand,4
Dunhuang Airport,DNH,ZLDH,40.16111,94.809158,China,9186
Durango International Airport,DGO,MMDO,24.124189,-104.528,Mexico,6104
Durango La Plata County Airport,DRO,KDRO,37.151508,-107.752998,United States,6685
Durant Regional Airport,DUA,KDUA,33.942299,-96.394501,United States,699
Durban King Shaka International Airport,DUR,FALE,-29.616667,31.108334,South Africa,304
Dushanbe International Airport,DYU,UTDD,38.543331,68.824997,Tajikistan,2575
Dusseldorf International Airport,DUS,EDDL,51.289452,6.766775,Germany,147
Dusseldorf Monchengladbach Airport,MGL,EDLN,51.23035,6.504494,Germany,125
Dzaoudzi Pamandzi International Airport,DZA,FMCZ,-12.8066,45.280548,Mayotte,23
Eagle County Regional Airport,EGE,KEGE,39.642551,-106.917,United States,6547
Eagle River Airport,EGV,KEGV,45.929169,-89.265831,United States,1642
East Hampton Airport,HTO,KHTO,40.959442,-72.251663,United States,56
East London Airport,ELS,FAEL,-33.0355,27.82593,South Africa,435
East Midlands Airport,EMA,EGNX,52.831108,-1.32805,United Kingdom,306
Easton Airport,ESN,KESN,38.802776,-76.06778,United States,72
Eastsound Orcas Island Airport,ESD,KORS,48.708332,-122.912498,United States,31
Eau Claire Chippewa Valley Regional Airport,EAU,KEAU,44.860001,-91.480003,United States,913
Echuca Airport,ECH,YECH,-36.1572,144.761993,Australia,323
Eday Airport,EOI,EGED,59.191422,-2.77168,United Kingdom,10
Edinburgh Airport,EDI,EGPH,55.950001,-3.3725,United Kingdom,135
Edmonton International Airport,YEG,CYEG,53.309719,-113.579002,Canada,2373
Edremit Balikesir Koca Seyit Airport,EDO,LTFD,39.549999,27.01,Turkey,50
Eek Airport,EEK,PAEE,60.213673,-162.043884,United States,12
Egilsstadir Airport,EGS,BIEG,65.283333,-14.4013,Iceland,76
Eilat Ramon Airport,ETM,LLER,29.723694,35.011417,Israel,42
Eindhoven Airport,EIN,EHEH,51.45013,5.374528,Netherlands,74
Ekati Airport,YOA,CYOA,64.699448,-110.614441,Canada,1540
El Aaiun Hassan Airport,EUN,GMML,27.151661,-13.2191,Morocco,207
El Alamein International Airport,DBB,HEAL,30.924444,28.46139,Egypt,143
El Bagre Airport,EBG,SKEB,7.59647,-74.808899,Colombia,180
El Calafate International Airport,FTE,SAWC,-50.2803,-72.053101,Argentina,669
El Coca Francisco de Orellana Airport,OCC,SECO,-0.46288,-76.986801,Ecuador,834
El Dorado South Arkansas Regional Airport,ELD,KELD,33.22097,-92.813202,United States,277
El Fasher Airport,ELF,HSFS,13.61489,25.32465,Sudan,2393
El Hierro Airport,VDE,GCHI,27.81484,-17.886999,Spain,103
El Lencero Jalapa Airport,JAL,MMJA,19.472221,-96.781944,Mexico,3127
El Monte San Gabriel Valley Airport,EMT,KEMT,34.080002,-118.029999,United States,296
El Nido Airport,ENI,RPEN,11.2025,119.416115,Philippines,17
El Obeid Airport,EBD,HSOB,13.15321,30.23267,Sudan,1927
El Oued Guemar Airport,ELU,DAUO,33.511391,6.776794,Algeria,203
El Palomar Airport,EPA,SADP,-34.610001,-58.612499,Argentina,59
El Paso International Airport,ELP,KELP,31.807249,-106.376999,United States,3961
El Vigia Juan Pablo Perez Alfonso Airport,VIG,SVVG,8.6333,-71.650002,Venezuela,249
Elazig Airport,EZS,LTCA,38.606918,39.291409,Turkey,2927
Elba Marina di Campo Airport,EBA,LIRJ,42.760269,10.23944,Italy,31
Elcho Island Airport,ELC,YELD,-12.019817,135.569794,Australia,100
Eldoret International Airport,EDL,HKEL,0.404458,35.238918,Kenya,6941
Elim Airport,ELI,PFEL,64.6147,-162.272003,United States,162
Elista Airport,ESL,URWI,46.370594,44.332966,Russia,501
Elizabeth City Regional Airport,ECG,KECG,36.260578,-76.1745,United States,10
Elizabethtown Regional Airport,EKX,KEKX,37.688889,-85.92778,United States,775
Elkhart Municipal Airport,EKI,KEKM,41.719398,-86.003197,United States,778
Elko Regional Airport,EKO,KEKO,40.824909,-115.791,United States,5140
Ellensburg Bowers Airport,ELN,KELN,47.033001,-120.530998,United States,1764
Elmira Corning Regional Airport,ELM,KELM,42.16304,-76.895859,United States,954
Ely Airport,ELY,KELY,39.301945,-114.841942,United States,6259
Emden Airport,EME,EDWE,53.391178,7.227408,Germany,2
Emerald Airport,EMD,YEML,-23.559999,148.169998,Australia,624
Emmonak Airport,EMK,PAEM,62.776943,-164.520828,United States,14
Ende H. Hasan Aroeboesman Airport,ENE,WATE,-8.84929,121.660599,Indonesia,49
Enfidha – Hammamet International Airport,NBE,DTNH,36.091946,10.413889,Tunisia,130
Enid Woodring Regional Airport,WDG,KWDG,36.3792,-97.7911,United States,1167
Enontekio Airport,ENF,EFET,68.362579,23.42432,Finland,1005
Enschede Twenthe Airport,ENS,EHTW,52.27,6.874167,Netherlands,114
Ensenada Airport,ESE,MMES,31.79528,-116.601997,Mexico,66
Enshi Xujiaping Airport,ENH,ZHES,30.320278,109.485001,China,-1
Entebbe International Airport,EBB,HUEN,0.042386,32.443501,Uganda,3782
Enterprise Municipal Airport,ETS,KEDN,31.2997,-85.899902,United States,361
Enugu Akanu Ibiam International Airport,ENU,DNEN,6.474272,7.561961,Nigeria,466
Epinal Mirecourt Airport,EPL,LFSG,48.325001,6.066742,France,1084
Erbil International Airport,EBL,ORER,36.23761,43.96315,Iraq,1363
Erenhot Saiwusu International Airport,ERL,ZBER,43.422501,112.096664,China,3301
Erfurt Weimar Airport,ERF,EDDE,50.979809,10.9581,Germany,1036
Erie International Airport,ERI,KERI,42.082001,-80.176201,United States,731
Erie Municipal Airport,QQE,KEIK,40.010277,-105.048058,United States,5130
Errachidia Moulay Ali Cherif Airport,ERH,GMFK,31.9475,-4.39833,Morocco,3428
Erzincan Airport,ERC,LTCD,39.710201,39.527,Turkey,3783
Erzurum Airport,ERZ,LTCE,39.956501,41.170158,Turkey,5763
Esbjerg Airport,EBJ,EKEB,55.52594,8.553403,Denmark,97
Escanaba Delta County Airport,ESC,KESC,45.72266,-87.093697,United States,609
Eskilstuna Airport,EKT,ESSU,59.351101,16.708401,Sweden,139
Eskisehir Airport,AOE,LTBY,39.811401,30.527,Turkey,2588
Esmeraldas Carlos Concha Torres International Airport,ESM,SEES,0.978519,-79.626602,Ecuador,32
Espargos Amilcar Cabral International Airport,SID,GVAC,16.741381,-22.9494,Cape Verde,177
Esperance Airport,EPR,YESP,-33.68,121.82,Australia,470
Esquel Airport,EQS,SAVE,-42.907902,-71.139397,Argentina,2621
Essaouira Airport,ESU,GMMI,31.397499,-9.681667,Morocco,383
Essen Mulheim Airport,ESS,EDLE,51.402328,6.937333,Germany,424
Essendon Airport,MEB,YMEN,-37.728001,144.901901,Australia,282
Eugene Airport,EUG,KEUG,44.12458,-123.210999,United States,374
Eureka Airport,YEU,CYEU,79.99472,-85.814102,Canada,272
Eureka Arcata Airport,ACV,KACV,40.978111,-124.108002,United States,222
Eureka Murray Field Airport,EKA,KEKA,40.805,-124.114998,United States,7
Evansville Regional Airport,EVV,KEVV,38.036991,-87.532303,United States,418
Eveleth Virginia Municipal Airport,EVM,KEVM,47.426388,-92.495834,United States,1378
Evenes Harstad Narvik Airport,EVE,ENEV,68.491302,16.678101,Norway,84
Everett Paine Field,PAE,KPAE,47.9077,-122.282799,United States,606
Exeter Airport,EXT,EGTE,50.73444,-3.41388,United Kingdom,102
Fagernes Airport,VDB,ENFG,61.015549,9.288056,Norway,2697
Fair Isle Airport,FIE,EGEF,59.530926,-1.608972,United Kingdom,11
Fairbanks International Airport,FAI,PAFA,64.815109,-147.856003,United States,439
Fairmont Municipal Airport,FRM,KFRM,43.643902,-94.415604,United States,1162
Faisalabad International Airport,LYP,OPFA,31.365009,72.994843,Pakistan,591
Fakarava Airport,FAV,NTGF,-16.0541,-145.656006,French Polynesia,13
Fakfak Torea Airport,FKQ,WASF,-2.92019,132.266998,Indonesia,462
Falls International Airport,INL,KINL,48.565578,-93.4021,United States,1185
Farah Airport,FAH,OAFR,32.365601,62.165138,Afghanistan,2400
Fargo Hector International Airport,FAR,KFAR,46.92065,-96.815697,United States,901
Faribault Municipal Airport,FBL,KFBL,44.324699,-93.310799,United States,1060
Farmingdale Republic Airport,FRG,KFRG,40.728889,-73.41333,United States,82
Farmington Four Corners Regional Airport,FMN,KFMN,36.741249,-108.228996,United States,5506
Farnborough Airport,FAB,EGLF,51.275829,-0.77633,United Kingdom,238
Faro Airport,FAO,LPFR,37.01442,-7.96591,Portugal,24
Fayetteville Drake Field Airport,FYV,KFYV,36.005089,-94.169998,United States,1252
Fayetteville Regional Airport,FAY,KFAY,34.990002,-78.879997,United States,189
Feira de Santana Airport,FEC,SBFE,-12.2003,-38.906799,Brazil,768
Fergana International Airport,FEG,UTFF,40.358761,71.745018,Uzbekistan,1980
Fergus Falls Municipal Airport,FFM,KFFM,46.285618,-96.151375,United States,1186
Fernando de Noronha Airport,FEN,SBFN,-3.85492,-32.423302,Brazil,193
Fes Saiss Airport,FEZ,GMFF,33.927261,-4.97795,Morocco,1900
Figari Sud-Corse Airport,FSC,LFKF,41.50222,9.096667,France,87
Findlay Airport,FDY,KFDY,41.011944,-83.66861,United States,813
Fitzroy Crossing Airport,FIZ,YFTZ,-18.1819,125.558998,Australia,368
Flagstaff Pulliam Airport,FLG,KFLG,35.140308,-111.668999,United States,7014
Flensburg Schaferhaus Airport,FLF,EDXF,54.773335,9.378889,Germany,131
Flin Flon Airport,YFO,CYFO,54.678051,-101.681,Canada,997
Flinders Island Airport,FLS,YFLI,-40.095001,147.996674,Australia,34
Flint Bishop International Airport,FNT,KFNT,42.96542,-83.743599,United States,782
Florence Peretola Airport,FLR,LIRQ,43.809952,11.2051,Italy,142
Florence Regional Airport,FLO,KFLO,34.18536,-79.723801,United States,147
Florencia Gustavo Artunduaga Paredes Airport,FLA,SKFL,1.588989,-75.563797,Colombia,803
Flores Airport,FLW,LPFL,39.455269,-31.1313,Portugal,112
Flores Mundo Maya International Airport,FRS,MGFL,16.913811,-89.866302,Guatemala,427
Florianopolis Hercilio Luz International Airport,FLN,SBFL,-27.670401,-48.5471,Brazil,20
Floro Airport,FRO,ENFL,61.583611,5.024722,Norway,37
Foggia Gino Lisa Airport,FOG,LIBF,41.432911,15.53502,Italy,266
Fond Du Lac Airport,ZFD,CZFD,59.334209,-107.18119,Canada,788
Fond du Lac County Airport,FLD,KFLD,43.771198,-88.488403,United States,808
Forde Airport,FDE,ENBL,61.391109,5.756944,Norway,1046
Forli Airport,FRL,LIPK,44.194752,12.07009,Italy,97
Formosa International Airport,FMA,SARF,-26.2127,-58.2281,Argentina,194
Fort Albany Airport,YFA,CYFA,52.241669,-81.591667,Canada,53
Fort Chipewyan Airport,YPY,CYPY,58.76722,-111.116997,Canada,761
Fort Collins Northern Colorado Regional Airport,FNL,KFNL,40.45182,-105.011002,United States,5016
Fort Dodge Regional Airport,FOD,KFOD,42.551189,-94.191803,United States,1156
Fort Frances Municipal Airport,YAG,CYAG,48.650002,-93.43,Canada,1125
Fort Good Hope Airport,YGH,CYGH,66.26667,-128.649994,Canada,268
Fort Hope Airport,YFH,CYFH,51.559345,-87.897957,Canada,905
Fort Huachuca Sierra Vista Municipal Airport,FHU,KFHU,31.58847,-110.344002,United States,4719
Fort Lauderdale Executive Airport,FXE,KFXE,26.197269,-80.1707,United States,13
Fort Lauderdale Hollywood International Airport,FLL,KFLL,26.07258,-80.152702,United States,9
Fort MacKay Albian Aerodrome,JHL,CAL4,57.2239,-111.418999,Canada,1048
Fort MacKay Firebag Aerodrome,YFI,CYFI,57.275833,-110.976669,Canada,1762
Fort MacKay Horizon Airport,HZP,CYNR,57.381668,-111.701111,Canada,916
Fort McMurray Airport,YMM,CYMM,56.653332,-111.221001,Canada,1211
Fort Meade Tipton Airport,FME,KFME,39.088482,-76.753716,United States,151
Fort Myers Page Field Airport,FMY,KFMY,26.586611,-81.863197,United States,17
Fort Nelson Airport,YYE,CYYE,58.83638,-122.596001,Canada,1253
Fort Pierce St. Lucie County International Airport,FPR,KFPR,27.4951,-80.368301,United States,24
Fort Severn Airport,YER,CYER,56.0177,-87.677505,Canada,43
Fort Smith Airport,YSM,CYSM,60.020271,-111.960999,Canada,671
Fort Smith Regional Airport,FSM,KFSM,35.336578,-94.367401,United States,469
Fort St. John Airport,YXJ,CYXJ,56.238049,-120.739998,Canada,2280
Fort Wayne International Airport,FWA,KFWA,40.97847,-85.195099,United States,814
Fort Worth Alliance Airport,AFW,KAFW,32.98,-97.309998,United States,722
Fort Worth Meacham International Airport,FTW,KFTW,32.819771,-97.362396,United States,710
Fort Yukon Airport,FYU,PFYU,66.571487,-145.25,United States,447
Foshan Shadi Airport,FUO,ZGFS,23.0825,113.070831,China,13
Foz do Iguacu International Airport,IGU,SBFI,-25.5961,-54.487202,Brazil,787
Franca Airport,FRC,SIMK,-20.592199,-47.3829,Brazil,3292
Frankfort Capital City Airport,FFT,KFFT,38.18,-84.900002,United States,812
Frankfurt Airport,FRA,EDDF,50.037796,8.555783,Germany,364
Frankfurt Egelsbach Airport,QEF,EDFE,49.961109,8.643611,Germany,385
Frankfurt Hahn Airport,HHN,EDFH,49.948669,7.263892,Germany,1649
Franklin Venango Regional Airport,FKL,KFKL,41.379166,-79.859718,United States,1540
Frederick Municipal Airport,FDK,KFDK,39.417599,-77.374298,United States,303
Fredericton International Airport,YFC,CYFC,45.868881,-66.537201,Canada,68
Freeport Grand Bahama International Airport,FPO,MYGF,26.55868,-78.695503,Bahamas,7
Freetown Lungi International Airport,FNA,GFLL,8.616444,-13.1954,Sierra Leone,84
Fremont Municipal Airport,FET,KFET,41.4491,-96.520203,United States,1204
Fresno Yosemite International Airport,FAT,KFAT,36.776192,-119.718002,United States,336
Friday Harbor Airport,FRD,KFHR,48.524807,-123.026497,United States,113
Friedrichshafen Airport,FDH,EDNY,47.67131,9.511486,Germany,1367
Fuerteventura Airport,FUE,GCFV,28.452709,-13.8637,Spain,83
Fujairah International Airport,FJR,OMFJ,25.112221,56.323959,United Arab Emirates,152
Fukue Airport,FUJ,RJFE,32.66626,128.832794,Japan,273
Fukuoka Airport,FUK,RJFF,33.585941,130.450607,Japan,32
Fukushima Airport,FKS,RJSF,37.227428,140.430603,Japan,1221
Fullerton Municipal Airport,FUL,KFUL,33.872013,-117.979782,United States,96
Funafuti International Airport,FUN,NGFU,-8.525,179.196304,Tuvalu,9
Funchal Cristiano Ronaldo Airport,FNC,LPMA,32.69788,-16.774401,Portugal,192
Futuna Airport,FTA,NVVF,-19.5163,170.231903,Vanuatu,-1
Futuna Island Pointe Vele Airport,FUT,NLWF,-14.3113,-178.065994,Wallis And Futuna,20
Fuvahmulah Airport,FVM,VRMR,-0.309444,73.432503,Maldives,6
Fuyang Xiguan Airport,FUG,ZSFY,32.882156,115.734367,China,104
Fuyuan Dongji Airport,FYJ,ZYFY,48.199493,134.36644,China,190
Fuzhou Changle International Airport,FOC,ZSFZ,25.935061,119.6632,China,46
Gabes Matmata International Airport,GAE,DTTG,33.734165,9.921366,Tunisia,26
Gaborone Sir Seretse Khama International Airport,GBE,FBSK,-24.555201,25.9182,Botswana,3299
Gachsaran Airport,GCH,OIAH,30.336399,50.831657,Iran,2396
Gadsden Northeast Alabama Regional Airport,GAD,KGAD,33.97361,-86.087219,United States,569
Gainesville Lee Gilmer Memorial Airport,GVL,KGVL,34.299999,-83.833336,United States,1275
Gainesville Municipal Airport,GLE,KGLE,33.651402,-97.196999,United States,845
Gainesville Regional Airport,GNV,KGNV,29.69005,-82.271698,United States,151
Gaithersburg Montgomery County Airpark,GAI,KGAI,39.168331,-77.166,United States,538
Galcaio Airport,GLK,HCMR,6.780833,47.45472,Somalia,975
Galena Airport,GAL,PAGA,64.73616,-156.936996,United States,153
Gallivare Airport,GEV,ESNG,67.132401,20.814631,Sweden,1027
Gallup Municipal Airport,GUP,KGUP,35.511112,-108.786667,United States,6472
Galveston Scholes International Airport,GLS,KGLS,29.265329,-94.860397,United States,6
Gambela Airport,GMB,HAGM,8.128764,34.563129,Ethiopia,1771
Gambell Airport,GAM,PAGM,63.766762,-171.731995,United States,29
Gan International Airport,GAN,VRMG,-0.693333,73.155556,Maldives,6
Gander International Airport,YQX,CYQX,48.936939,-54.568001,Canada,496
Ganja International Airport,KVD,UBBG,40.737778,46.317501,Azerbaijan,1083
Ganzhou Huangjin Airport,KOW,ZSGZ,25.851667,114.776665,China,148
Garden City Regional Airport,GCK,KGCK,37.927521,-100.723999,United States,2890
Garfield County Regional Airport,RIL,KRIL,39.526268,-107.725487,United States,5520
Garissa Airport,GAS,HKGA,-0.4635,39.648289,Kenya,475
Garoua International Airport,GOU,FKKR,9.335892,13.3701,Cameroon,794
Garowe Airport,GGR,HCMW,8.460833,48.572224,Somalia,1500
Gasan Marinduque Airport,MRQ,RPUW,13.361,121.825996,Philippines,32
Gaspe Airport,YGP,CYGP,48.775269,-64.4786,Canada,108
Gatineau Ottawa Executive Airport,YND,CYND,45.52169,-75.563499,Canada,211
Gavle Airport,GVX,ESSK,60.5933,16.951401,Sweden,224
Gaya Airport,GAY,VEGY,24.744301,84.951172,India,380
Gaylord Regional Airport,GLR,KGLR,45.009998,-84.699997,United States,1328
Gaziantep Oguzeli Airport,GZT,LTAJ,36.947182,37.47868,Turkey,2315
Gazipasa Airport,GZP,LTFG,36.299,32.299999,Turkey,92
Gdansk Lech Walesa Airport,GDN,EPGD,54.37756,18.466221,Poland,489
Gelendzhik Airport,GDZ,URKG,44.566666,38.016666,Russia,98
Gelephu Airport,GLU,VQGP,26.88348,90.465965,Bhutan,984
Geneina Airport,EGN,HSCN,13.48166,22.46722,Sudan,2650
General Santos International Airport,GES,RPMR,6.058056,125.096107,Philippines,505
Geneva International Airport,GVA,LSGG,46.23806,6.10895,Switzerland,1411
Genoa Cristoforo Colombo Airport,GOA,LIMJ,44.41333,8.8375,Italy,13
George Airport,GRJ,FAGG,-34.005501,22.37888,South Africa,648
George Town Exuma International Airport,GGT,MYEF,23.56263,-75.877899,Bahamas,9
George Town Owen Roberts International Airport,GCM,MWCR,19.29277,-81.357697,Cayman Islands,8
Georgetown Cheddi Jagan International Airport,GEO,SYCJ,6.498553,-58.254101,Guyana,95
Georgetown County Airport,GGE,KGGE,33.311699,-79.319603,United States,39
Georgetown Delaware Coastal Airport,GED,KGED,38.688332,-75.357498,United States,50
Georgetown Eugene F. Correira International Airport,OGL,SYEC,6.807733,-58.105209,Guyana,7
Geraldton Airport,GET,YGEL,-28.796078,114.702049,Australia,121
